process,model,case,seed,score,auroc,auprc,tpr_at_fpr5,n0_mean,case_mean
AR1,MLPQR_CAL,A1,2,S_gls_emp,0.7853888888888888,0.7936966515917034,0.31333333333333335,0.8011026368598617,1.5185896349790067
AR1,MLPQR_CAL,A1,2,S_chi2,0.6973111111111111,0.6831568459432648,0.14333333333333334,1.2446571386622005,2.0289218198507384
AR1,MLPQR_CAL,A1,2,S_maha,0.10924444444444445,0.34764529144521417,0.04,36.91851909666763,16.02544284003312
AR1,MLPQR_CAL,A2,2,S_max,0.5450777777777777,0.5615038710255561,0.11,1.9231247759560002,1.9642180043068842
AR1,MLPQR_CAL,A2,2,S_band,0.589,0.5950717248215871,0.10666666666666667,0.22395833333333334,0.2738541666666667
AR1,MLPQR_CAL,A2,2,S_mean,0.6275333333333333,0.653349081352199,0.17666666666666667,2.189962465630277,3.0881557364797483
AR1,MLPQR_CAL,A2,2,S_gls_pert,0.6144333333333334,0.6083914595798499,0.09666666666666666,1.3837217899887628,1.9969424457165181
AR1,MLPQR_CAL,A2,2,S_gls_pool,0.6520888888888889,0.6750004693561183,0.21666666666666667,0.7876669531733359,1.1857267302313093
AR1,MLPQR_CAL,A2,2,S_gls_emp,0.6369333333333332,0.6777936670193703,0.19333333333333333,0.8011026368598617,1.1783320591627622
AR1,MLPQR_CAL,A2,2,S_chi2,0.5758666666666667,0.5969231280610496,0.12,1.2446571386622005,1.6239592784107437
AR1,MLPQR_CAL,A2,2,S_maha,0.5385333333333333,0.5319706978943979,0.056666666666666664,36.91851909666763,39.47352657145454
AR1,MLPQR_CAL,A3,2,S_max,0.6050611111111112,0.5821017232304481,0.11,1.9231247759560002,2.018458446688784
AR1,MLPQR_CAL,A3,2,S_band,0.5532111111111111,0.5339659962036348,0.05,0.22395833333333334,0.24572916666666667
AR1,MLPQR_CAL,A3,2,S_mean,0.49679999999999996,0.4989326412543969,0.043333333333333335,2.189962465630277,2.162656442495951
AR1,MLPQR_CAL,A3,2,S_gls_pert,0.49368888888888895,0.5021981394953317,0.05,1.3837217899887628,1.3829483211500666
AR1,MLPQR_CAL,A3,2,S_gls_pool,0.4969555555555556,0.4994186261570813,0.04666666666666667,0.7876669531733359,0.7813040613558306
AR1,MLPQR_CAL,A3,2,S_gls_emp,0.49628888888888884,0.5024564990047437,0.043333333333333335,0.8011026368598617,0.7971675925715469
AR1,MLPQR_CAL,A3,2,S_chi2,0.47055555555555556,0.49440484290386566,0.05333333333333334,1.2446571386622005,1.1888257196016272
AR1,MLPQR_CAL,A3,2,S_maha,0.6472111111111111,0.6032651653556933,0.08,36.91851909666763,44.94269169602563
AR1,MLPQR_CAL,A4,2,S_max,0.8083166666666667,0.7699641971577409,0.25333333333333335,1.9231247759560002,2.1183405570594185
AR1,MLPQR_CAL,A4,2,S_band,0.8389277777777778,0.8124776570735003,0.33666666666666667,0.22395833333333334,0.4146875
AR1,MLPQR_CAL,A4,2,S_mean,0.557288888888889,0.5874460342945604,0.11,2.189962465630277,2.6297560848673514
AR1,MLPQR_CAL,A4,2,S_gls_pert,0.5823999999999999,0.5815835749787684,0.09,1.3837217899887628,1.9283709503753341
AR1,MLPQR_CAL,A4,2,S_gls_pool,0.5705111111111112,0.6040494209150622,0.14,0.7876669531733359,1.0024778924165851
AR1,MLPQR_CAL,A4,2,S_gls_emp,0.5471555555555556,0.602581827144666,0.15,0.8011026368598617,0.9885097113519717
AR1,MLPQR_CAL,A4,2,S_chi2,0.7701888888888888,0.7991183958208532,0.36,1.2446571386622005,2.762237068918282
AR1,MLPQR_CAL,A4,2,S_maha,0.8417444444444444,0.7844004651086698,0.20666666666666667,36.91851909666763,67.06140367377863
AR1,ORACLE,A0,0,S_max,0.0,0.5,0.0,2.1058494661509797,0.0
AR1,ORACLE,A0,0,S_band,0.0016666666666666496,0.5,0.0,0.1940625,0.0
AR1,ORACLE,A0,0,S_mean,0.0,0.5,0.0,1.6416509912687536,0.0
AR1,ORACLE,A0,0,S_gls_pert,0.0,0.5,0.0,0.7350467749669581,0.0
AR1,ORACLE,A0,0,S_gls_pool,0.0,0.5,0.0,0.735046774966958,0.0
AR1,ORACLE,A0,0,S_gls_emp,0.0,0.5,0.0,0.7902534205989175,0.0
AR1,ORACLE,A0,0,S_chi2,0.9933333333333333,0.9933774834437086,1.0,1.0718404428270254,4.0
AR1,ORACLE,A0,0,S_maha,0.0,0.5,0.0,28.433254246670355,0.0
AR1,ORACLE,A1,0,S_max,0.0,0.49834440753045406,0.0,2.1058494661509797,0.6987049837700042
AR1,ORACLE,A1,0,S_band,0.0016666666666666496,0.5,0.0,0.1940625,0.0
AR1,ORACLE,A1,0,S_mean,0.9566666666666667,0.9584664536741214,1.0,1.6416509912687536,3.9524722565808537
AR1,ORACLE,A1,0,S_gls_pert,0.9633333333333334,0.909645103046717,1.0,0.7350467749669581,1.833658256002014
AR1,ORACLE,A1,0,S_gls_pool,0.9633333333333334,0.9452448676725204,1.0,0.735046774966958,1.833658256002014
AR1,ORACLE,A1,0,S_gls_emp,0.9433333333333334,0.9269051545204372,0.0,0.7902534205989175,1.8924591111810245
AR1,ORACLE,A1,0,S_chi2,0.8966666666666667,0.902401224978636,0.0,1.0718404428270254,2.047245382619833
AR1,ORACLE,A1,0,S_maha,0.0,0.34496982246486674,0.0,28.433254246670355,3.3623025998043476
AR1,ORACLE,A2,0,S_max,0.5728,0.5678513880995271,0.0,2.1058494661509797,2.2619838921991224
AR1,ORACLE,A2,0,S_band,0.6266055555555555,0.630837657726444,0.16666666666666666,0.1940625,0.24635416666666668
AR1,ORACLE,A2,0,S_mean,0.7006555555555556,0.7305421764843438,0.2833333333333333,1.6416509912687536,2.8851171149221995
AR1,ORACLE,A2,0,S_gls_pert,0.7241555555555554,0.7532784958318367,0.27666666666666667,0.7350467749669581,1.3601266866778157
AR1,ORACLE,A2,0,S_gls_pool,0.7241555555555554,0.7532784958318367,0.27666666666666667,0.735046774966958,1.3601266866778154
AR1,ORACLE,A2,0,S_gls_emp,0.7221666666666666,0.7527167663002884,0.29333333333333333,0.7902534205989175,1.4416786072978858
AR1,ORACLE,A2,0,S_chi2,0.5513777777777777,0.6004120753570921,0.17666666666666667,1.0718404428270254,1.4219119022084699
AR1,ORACLE,A2,0,S_maha,0.5628333333333333,0.5591063759232129,0.06,28.433254246670355,29.90902064767654
AR1,ORACLE,A3,0,S_max,0.6981722222222222,0.6434228859197112,0.0,2.1058494661509797,2.4454381689092877
AR1,ORACLE,A3,0,S_band,0.5717055555555556,0.5489668497368076,0.07666666666666666,0.1940625,0.21729166666666666
AR1,ORACLE,A3,0,S_mean,0.49515000000000003,0.5013747723081483,0.056666666666666664,1.6416509912687536,1.6257582238951729
AR1,ORACLE,A3,0,S_gls_pert,0.5075277777777778,0.5073249303217229,0.05,0.7350467749669581,0.7433074329322634
AR1,ORACLE,A3,0,S_gls_pool,0.5075277777777778,0.5073249303217229,0.05,0.735046774966958,0.7433074329322634
AR1,ORACLE,A3,0,S_gls_emp,0.5059833333333333,0.5077396901569688,0.056666666666666664,0.7902534205989175,0.7990512000642267
AR1,ORACLE,A3,0,S_chi2,0.44099444444444447,0.48357944442723577,0.07666666666666666,1.0718404428270254,0.9726599355108414
AR1,ORACLE,A3,0,S_maha,0.8845722222222223,0.8893835075978866,0.55,28.433254246670355,41.68401385570241
AR1,ORACLE,A4,0,S_max,0.8426777777777777,0.768597609533567,0.0,2.1058494661509797,2.5501663692358525
AR1,ORACLE,A4,0,S_band,0.9259111111111111,0.9198787403620164,0.71,0.1940625,0.4219791666666667
AR1,ORACLE,A4,0,S_mean,0.6475333333333333,0.6892958270738094,0.25666666666666665,1.6416509912687536,2.660937300047479
AR1,ORACLE,A4,0,S_gls_pert,0.648,0.6924291347364085,0.23333333333333334,0.7350467749669581,1.1899348745872733
AR1,ORACLE,A4,0,S_gls_pool,0.648,0.6924291347364085,0.23333333333333334,0.735046774966958,1.1899348745872733
AR1,ORACLE,A4,0,S_gls_emp,0.6438555555555555,0.6895714183397491,0.24666666666666667,0.7902534205989175,1.254664278208937
AR1,ORACLE,A4,0,S_chi2,0.8997333333333333,0.927219726672185,0.7666666666666667,1.0718404428270254,4.230816612377615
AR1,ORACLE,A4,0,S_maha,0.9919333333333333,0.9928365633330464,0.9566666666666667,28.433254246670355,62.5888563104473
AR1,ORACLE,A0,1,S_max,0.0,0.5,0.0,2.1144431188898247,0.0
AR1,ORACLE,A0,1,S_band,0.0,0.5,0.0,0.2084375,0.0
AR1,ORACLE,A0,1,S_mean,0.0,0.5,0.0,1.8443408906820886,0.0
AR1,ORACLE,A0,1,S_gls_pert,0.0,0.5,0.0,0.8376841508183915,0.0
AR1,ORACLE,A0,1,S_gls_pool,0.0,0.5,0.0,0.8376841508183914,0.0
AR1,ORACLE,A0,1,S_gls_emp,0.0,0.5,0.0,0.8934942309883024,0.0
AR1,ORACLE,A0,1,S_chi2,0.99,0.9900990099009901,1.0,1.1523136765863995,4.0
AR1,ORACLE,A0,1,S_maha,0.0,0.5,0.0,28.797405596927074,0.0
AR1,ORACLE,A1,1,S_max,0.0,0.5,0.0,2.1144431188898247,0.6987049837700042
AR1,ORACLE,A1,1,S_band,0.0,0.5,0.0,0.2084375,0.0
AR1,ORACLE,A1,1,S_mean,0.8866666666666667,0.8982035928143712,0.0,1.8443408906820886,3.9524722565808537
AR1,ORACLE,A1,1,S_gls_pert,0.9333333333333333,0.8562137341582927,0.0,0.8376841508183915,1.833658256002014
AR1,ORACLE,A1,1,S_gls_pool,0.9333333333333333,0.9161357526881722,0.0,0.8376841508183914,1.8336582560020138
AR1,ORACLE,A1,1,S_gls_emp,0.92,0.8878828565499861,0.0,0.8934942309883024,1.9529756452813467
AR1,ORACLE,A1,1,S_chi2,0.87,0.882249373936137,0.0,1.1523136765863995,2.047245382619833
AR1,ORACLE,A1,1,S_maha,0.0,0.3513973296669261,0.0,28.797405596927074,3.3623025998043476
AR1,ORACLE,A2,1,S_max,0.5718722222222222,0.5676602627327452,0.0,2.1144431188898247,2.265032588696853
AR1,ORACLE,A2,1,S_band,0.6112611111111111,0.6312815565911644,0.13333333333333333,0.2084375,0.2609375
AR1,ORACLE,A2,1,S_mean,0.6938222222222221,0.7208395851588532,0.23333333333333334,1.8443408906820886,3.127937042130809
AR1,ORACLE,A2,1,S_gls_pert,0.6974777777777779,0.7312909478181655,0.28,0.8376841508183915,1.4450493632067498
AR1,ORACLE,A2,1,S_gls_pool,0.6974777777777779,0.7312909478181655,0.28,0.8376841508183914,1.4450493632067498
AR1,ORACLE,A2,1,S_gls_emp,0.6988333333333332,0.7268844539631953,0.23333333333333334,0.8934942309883024,1.5337349322703868
AR1,ORACLE,A2,1,S_chi2,0.5875333333333332,0.6443207073885013,0.22,1.1523136765863995,1.7079705356109534
AR1,ORACLE,A2,1,S_maha,0.5696555555555556,0.564064086837377,0.07333333333333333,28.797405596927074,30.33400114114332
AR1,ORACLE,A3,1,S_max,0.7175222222222223,0.6565242140998783,0.0,2.1144431188898247,2.479956561834869
AR1,ORACLE,A3,1,S_band,0.5663555555555555,0.5432930099529303,0.03333333333333333,0.2084375,0.23020833333333332
AR1,ORACLE,A3,1,S_mean,0.49190555555555554,0.5059187854914633,0.05333333333333334,1.8443408906820886,1.824356157796686
AR1,ORACLE,A3,1,S_gls_pert,0.4965611111111111,0.5051360822503436,0.05333333333333334,0.8376841508183915,0.8355183000011908
AR1,ORACLE,A3,1,S_gls_pool,0.4965611111111111,0.5051360822503436,0.05333333333333334,0.8376841508183914,0.8355183000011909
AR1,ORACLE,A3,1,S_gls_emp,0.4993166666666667,0.505281142403486,0.05333333333333334,0.8934942309883024,0.8976637437815153
AR1,ORACLE,A3,1,S_chi2,0.4450944444444444,0.4889876591940372,0.06666666666666667,1.1523136765863995,1.0713684861041355
AR1,ORACLE,A3,1,S_maha,0.8786277777777778,0.8806642438748526,0.4866666666666667,28.797405596927074,41.74442452366056
AR1,ORACLE,A4,1,S_max,0.8612944444444445,0.7876758774768367,0.0,2.1144431188898247,2.5667868012522552
AR1,ORACLE,A4,1,S_band,0.9101777777777779,0.8998956330569573,0.5166666666666667,0.2084375,0.4290625
AR1,ORACLE,A4,1,S_mean,0.592911111111111,0.6216866247392341,0.13,1.8443408906820886,2.4734452047851803
AR1,ORACLE,A4,1,S_gls_pert,0.5962000000000001,0.6259160441267579,0.15,0.8376841508183915,1.1276627738887208
AR1,ORACLE,A4,1,S_gls_pool,0.5962000000000001,0.6259160441267579,0.15,0.8376841508183914,1.1276627738887206
AR1,ORACLE,A4,1,S_gls_emp,0.6065777777777779,0.6338265574033538,0.13666666666666666,0.8934942309883024,1.2314022618994522
AR1,ORACLE,A4,1,S_chi2,0.9046444444444444,0.9249259505318835,0.72,1.1523136765863995,4.310647365087973
AR1,ORACLE,A4,1,S_maha,0.9942555555555556,0.9951069934985631,0.9766666666666667,28.797405596927074,62.021487839719995
AR1,ORACLE,A0,2,S_max,0.0,0.5,0.0,2.1308411678812473,0.0
AR1,ORACLE,A0,2,S_band,0.0,0.5,0.0,0.2071875,0.0
AR1,ORACLE,A0,2,S_mean,0.0,0.5,0.0,1.7999823132602948,0.0
AR1,ORACLE,A0,2,S_gls_pert,0.0,0.5,0.0,0.7914357719884447,0.0
AR1,ORACLE,A0,2,S_gls_pool,0.0,0.5,0.0,0.7914357719884447,0.0
AR1,ORACLE,A0,2,S_gls_emp,0.0,0.5,0.0,0.8433569896895807,0.0
AR1,ORACLE,A0,2,S_chi2,0.9833333333333333,0.9836065573770492,1.0,1.1303369790211966,4.0
AR1,ORACLE,A0,2,S_maha,0.0,0.5,0.0,28.704192216060793,0.0
AR1,ORACLE,A1,2,S_max,0.0,0.49834440753045406,0.0,2.1308411678812473,0.6987049837700042
AR1,ORACLE,A1,2,S_band,0.0,0.5,0.0,0.2071875,0.0
AR1,ORACLE,A1,2,S_mean,0.9299999999999999,0.9345794392523364,0.0,1.7999823132602948,3.9524722565808537
AR1,ORACLE,A1,2,S_gls_pert,0.9533333333333334,0.8937922345016212,1.0,0.7914357719884447,1.833658256002014
AR1,ORACLE,A1,2,S_gls_pool,0.9533333333333334,0.9111508717750757,1.0,0.7914357719884447,1.8336582560020138
AR1,ORACLE,A1,2,S_gls_emp,0.95,0.945534822770765,1.0,0.8433569896895807,1.8817029983179554
AR1,ORACLE,A1,2,S_chi2,0.8733333333333333,0.8845907447707776,0.0,1.1303369790211966,2.047245382619833
AR1,ORACLE,A1,2,S_maha,0.0,0.34660625791845395,0.0,28.704192216060793,3.3623025998043476
AR1,ORACLE,A2,2,S_max,0.5542166666666667,0.5569178219420017,0.0,2.1308411678812473,2.2757347004618023
AR1,ORACLE,A2,2,S_band,0.6288277777777778,0.6326462281610886,0.16,0.2071875,0.26177083333333334
AR1,ORACLE,A2,2,S_mean,0.6949666666666667,0.7259732486912968,0.27666666666666667,1.7999823132602948,3.031945941337768
AR1,ORACLE,A2,2,S_gls_pert,0.7195000000000001,0.7536892389838694,0.33,0.7914357719884447,1.412502573565895
AR1,ORACLE,A2,2,S_gls_pool,0.7195000000000001,0.7536892389838694,0.33,0.7914357719884447,1.4125025735658951
AR1,ORACLE,A2,2,S_gls_emp,0.6984,0.7442679652104395,0.31333333333333335,0.8433569896895807,1.449205575178759
AR1,ORACLE,A2,2,S_chi2,0.5806,0.612730126176803,0.16,1.1303369790211966,1.555653210007819
AR1,ORACLE,A2,2,S_maha,0.5648,0.5480741422961903,0.05,28.704192216060793,30.054291285848702
AR1,ORACLE,A3,2,S_max,0.7016388888888889,0.6402711977533473,0.0,2.1308411678812473,2.4777270224892383
AR1,ORACLE,A3,2,S_band,0.568111111111111,0.549287261258738,0.06,0.2071875,0.23010416666666667
AR1,ORACLE,A3,2,S_mean,0.5012222222222223,0.5043391983603985,0.043333333333333335,1.7999823132602948,1.8060549345411756
AR1,ORACLE,A3,2,S_gls_pert,0.5118888888888888,0.511433518981225,0.06,0.7914357719884447,0.8127441601630744
AR1,ORACLE,A3,2,S_gls_pool,0.5118888888888888,0.511433518981225,0.06,0.7914357719884447,0.8127441601630744
AR1,ORACLE,A3,2,S_gls_emp,0.5213,0.5233088243004376,0.06666666666666667,0.8433569896895807,0.8864705708155142
AR1,ORACLE,A3,2,S_chi2,0.4630444444444445,0.4962066984113103,0.08,1.1303369790211966,1.0883115064630218
AR1,ORACLE,A3,2,S_maha,0.8823333333333334,0.8762623517257789,0.47,28.704192216060793,41.78476909438609
AR1,ORACLE,A4,2,S_max,0.8425833333333334,0.7687766464967547,0.0,2.1308411678812473,2.553540611898023
AR1,ORACLE,A4,2,S_band,0.9057333333333333,0.8966921450400067,0.5566666666666666,0.2071875,0.41854166666666665
AR1,ORACLE,A4,2,S_mean,0.6339444444444444,0.6738223429016086,0.22,1.7999823132602948,2.6995085285773346
AR1,ORACLE,A4,2,S_gls_pert,0.6401777777777778,0.6802548452887874,0.22333333333333333,0.7914357719884447,1.2097428448514111
AR1,ORACLE,A4,2,S_gls_pool,0.6401777777777778,0.6802548452887874,0.22333333333333333,0.7914357719884447,1.2097428448514111
AR1,ORACLE,A4,2,S_gls_emp,0.6251111111111112,0.6758754023042529,0.23666666666666666,0.8433569896895807,1.2525614537227883
AR1,ORACLE,A4,2,S_chi2,0.8912888888888888,0.9143765660799781,0.7233333333333334,1.1303369790211966,4.177850520685917
AR1,ORACLE,A4,2,S_maha,0.9904999999999999,0.9914906456978979,0.9633333333333334,28.704192216060793,62.0417971716792
RW,MLPQR,A0,0,S_max,0.11727777777777776,0.323233525029644,0.0,1.7788020439470817,0.9709463183054057
RW,MLPQR,A0,0,S_band,0.1807666666666667,0.4370445585371132,0.01,0.3140625,0.06854166666666667
RW,MLPQR,A0,0,S_mean,0.31466666666666665,0.38174620233208867,0.006666666666666667,4.598586145458462,2.6419933808223868
RW,MLPQR,A0,0,S_gls_pert,0.3629888888888889,0.4006915519815937,0.0033333333333333335,0.9750548046498407,0.6194710094264496
RW,MLPQR,A0,0,S_gls_pool,0.3571777777777778,0.39729463663042086,0.006666666666666667,0.9693603205937643,0.6047177384368274
RW,MLPQR,A0,0,S_gls_emp,0.3605444444444445,0.39830679283058024,0.01,0.9110139300630679,0.5711436908684522
RW,MLPQR,A0,0,S_chi2,0.5960666666666665,0.51471595287059,0.006666666666666667,3.5646767395457393,2.9829857952597134
RW,MLPQR,A0,0,S_maha,0.02341111111111111,0.309267216138381,0.0,19.19458599832901,3.9854983819521936
RW,MLPQR,A1,0,S_max,0.2839777777777778,0.3825132092162908,0.0,1.7788020439470817,1.348772515349837
RW,MLPQR,A1,0,S_band,0.3984388888888889,0.5082071606573799,0.06666666666666667,0.3140625,0.2683333333333333
RW,MLPQR,A1,0,S_mean,0.5545111111111111,0.5349740867639396,0.05333333333333334,4.598586145458462,5.112903234625643
RW,MLPQR,A1,0,S_gls_pert,0.5789777777777778,0.5502655681873917,0.04666666666666667,0.9750548046498407,1.1418867833765483
RW,MLPQR,A1,0,S_gls_pool,0.5780555555555555,0.5415846763209422,0.03333333333333333,0.9693603205937643,1.1243392237655412
RW,MLPQR,A1,0,S_gls_emp,0.5813444444444444,0.5485134076222895,0.03666666666666667,0.9110139300630679,1.0680839219259655
RW,MLPQR,A1,0,S_chi2,0.5535777777777777,0.523717572011569,0.05333333333333334,3.5646767395457393,3.6487306765001235
RW,MLPQR,A1,0,S_maha,0.05382222222222223,0.31261908472892164,0.0,19.19458599832901,5.224991325030435
RW,MLPQR,A2,0,S_max,0.5082,0.5038267228922717,0.0,1.7788020439470817,1.8036310787959147
RW,MLPQR,A2,0,S_band,0.5130277777777779,0.5182184544380186,0.05,0.3140625,0.32729166666666665
RW,MLPQR,A2,0,S_mean,0.5161555555555556,0.5228326145882054,0.056666666666666664,4.598586145458462,4.795347963097948
RW,MLPQR,A2,0,S_gls_pert,0.5304444444444445,0.5323370733678428,0.06333333333333334,0.9750548046498407,1.0584183973386707
RW,MLPQR,A2,0,S_gls_pool,0.5291333333333333,0.5339474041188723,0.06666666666666667,0.9693603205937643,1.0512325646547578
RW,MLPQR,A2,0,S_gls_emp,0.5379777777777778,0.5392576962457909,0.07,0.9110139300630679,1.0056626001828906
RW,MLPQR,A2,0,S_chi2,0.52,0.5217109264571895,0.06333333333333334,3.5646767395457393,3.825344387264017
RW,MLPQR,A2,0,S_maha,0.5093888888888889,0.5172239530243277,0.06333333333333334,19.19458599832901,19.612665913848446
RW,MLPQR,A3,0,S_max,0.5697388888888889,0.5460989759871457,0.0,1.7788020439470817,1.912474464372864
RW,MLPQR,A3,0,S_band,0.5150222222222222,0.5070590852278365,0.04666666666666667,0.3140625,0.3215625
RW,MLPQR,A3,0,S_mean,0.5001055555555556,0.5035388731121722,0.04666666666666667,4.598586145458462,4.6008585561010875
RW,MLPQR,A3,0,S_gls_pert,0.50445,0.5064653009978579,0.05,0.9750548046498407,0.9854581205153291
RW,MLPQR,A3,0,S_gls_pool,0.5043944444444444,0.5076054166751455,0.05333333333333334,0.9693603205937643,0.9805910132777198
RW,MLPQR,A3,0,S_gls_emp,0.5086055555555555,0.5124022459760772,0.05333333333333334,0.9110139300630679,0.9356057881815989
RW,MLPQR,A3,0,S_chi2,0.4913055555555556,0.5010851017260554,0.05,3.5646767395457393,3.553907800931622
RW,MLPQR,A3,0,S_maha,0.6809611111111111,0.6815896025090926,0.18,19.19458599832901,27.34992554015001
RW,MLPQR,A4,0,S_max,0.7124333333333333,0.6662807766671448,0.0,1.7788020439470817,2.1812403511733773
RW,MLPQR,A4,0,S_band,0.6781444444444445,0.6326910646045613,0.07666666666666666,0.3140625,0.49291666666666667
RW,MLPQR,A4,0,S_mean,0.5973222222222222,0.6053528694697607,0.10333333333333333,4.598586145458462,5.911019292553936
RW,MLPQR,A4,0,S_gls_pert,0.579188888888889,0.5750834736557104,0.08,0.9750548046498407,1.1931801284733468
RW,MLPQR,A4,0,S_gls_pool,0.5735444444444444,0.5716003597150922,0.08,0.9693603205937643,1.1714120526823015
RW,MLPQR,A4,0,S_gls_emp,0.579911111111111,0.5769701149327735,0.09,0.9110139300630679,1.11344903502736
RW,MLPQR,A4,0,S_chi2,0.6064777777777777,0.6241158350483139,0.13666666666666666,3.5646767395457393,5.787614570259095
RW,MLPQR,A4,0,S_maha,0.7592888888888887,0.7780728584620498,0.3466666666666667,19.19458599832901,34.301882216617535
RW,MLPQR,A0,1,S_max,0.10448333333333334,0.32053771136031717,0.0,1.8087877898415259,0.9994755409032604
RW,MLPQR,A0,1,S_band,0.15224444444444443,0.4332926716173994,0.0033333333333333335,0.34239583333333334,0.06958333333333333
RW,MLPQR,A0,1,S_mean,0.3063222222222222,0.37799162536238295,0.0,4.882010051389874,2.7337216876471486
RW,MLPQR,A0,1,S_gls_pert,0.3571666666666667,0.39720850930732776,0.0,1.0167621779140636,0.6448577071097007
RW,MLPQR,A0,1,S_gls_pool,0.35847777777777784,0.39713118216405774,0.0,1.0021666244452976,0.6382196662233897
RW,MLPQR,A0,1,S_gls_emp,0.34979999999999994,0.39322662485070625,0.0,0.9631924855088526,0.6023524213491425
RW,MLPQR,A0,1,S_chi2,0.6216888888888888,0.5332804852408762,0.0,3.781612539506368,2.862760125557964
RW,MLPQR,A0,1,S_maha,0.02291111111111111,0.3093275374399667,0.0,20.58340235294768,4.111935686085712
RW,MLPQR,A1,1,S_max,0.2696888888888889,0.38054423891898903,0.0,1.8087877898415259,1.3512518356444707
RW,MLPQR,A1,1,S_band,0.35985555555555554,0.48896393013683603,0.06666666666666667,0.34239583333333334,0.2628125
RW,MLPQR,A1,1,S_mean,0.5354888888888889,0.5198018890236483,0.05,4.882010051389874,5.160197217282766
RW,MLPQR,A1,1,S_gls_pert,0.5530555555555555,0.5368242467132223,0.043333333333333335,1.0167621779140636,1.1340381256248993
RW,MLPQR,A1,1,S_gls_pool,0.5535666666666668,0.537776952674127,0.04666666666666667,1.0021666244452976,1.1181333948264103
RW,MLPQR,A1,1,S_gls_emp,0.5481,0.535911428558874,0.04666666666666667,0.9631924855088526,1.066851519606625
RW,MLPQR,A1,1,S_chi2,0.5722111111111111,0.5337495784465698,0.04666666666666667,3.781612539506368,3.77769377314567
RW,MLPQR,A1,1,S_maha,0.04642222222222222,0.311778132766272,0.0,20.58340235294768,5.224161955531767
RW,MLPQR,A2,1,S_max,0.5076722222222223,0.5061493987666348,0.0,1.8087877898415259,1.8240588783478202
RW,MLPQR,A2,1,S_band,0.5018333333333334,0.5108356422072561,0.05333333333333334,0.34239583333333334,0.3439583333333333
RW,MLPQR,A2,1,S_mean,0.5052777777777778,0.521340211230654,0.06333333333333334,4.882010051389874,4.967486151589491
RW,MLPQR,A2,1,S_gls_pert,0.5111111111111111,0.5262976325273073,0.08,1.0167621779140636,1.0702720703134936
RW,MLPQR,A2,1,S_gls_pool,0.5150888888888889,0.5293663791890788,0.08333333333333333,1.0021666244452976,1.0609873607006326
RW,MLPQR,A2,1,S_gls_emp,0.5101333333333333,0.5283793947973395,0.08333333333333333,0.9631924855088526,1.0130518152117
RW,MLPQR,A2,1,S_chi2,0.4987111111111111,0.5202546092711027,0.07,3.781612539506368,3.9957275257981943
RW,MLPQR,A2,1,S_maha,0.5148111111111111,0.5104747944666982,0.05333333333333334,20.58340235294768,20.960751878708507
RW,MLPQR,A3,1,S_max,0.5783833333333332,0.5582176331288733,0.0,1.8087877898415259,1.9526571440848728
RW,MLPQR,A3,1,S_band,0.5104944444444444,0.5040585629665109,0.04,0.34239583333333334,0.348125
RW,MLPQR,A3,1,S_mean,0.4975611111111111,0.5025804772063769,0.05333333333333334,4.882010051389874,4.864026810603747
RW,MLPQR,A3,1,S_gls_pert,0.49630555555555556,0.5037985592861574,0.056666666666666664,1.0167621779140636,1.0138105238100437
RW,MLPQR,A3,1,S_gls_pool,0.49812777777777784,0.5068749683494318,0.056666666666666664,1.0021666244452976,1.0036938156672637
RW,MLPQR,A3,1,S_gls_emp,0.5044944444444445,0.5110218506244809,0.056666666666666664,0.9631924855088526,0.9751447368971133
RW,MLPQR,A3,1,S_chi2,0.49475,0.5032949112382383,0.05333333333333334,3.781612539506368,3.7867849294642655
RW,MLPQR,A3,1,S_maha,0.6780055555555555,0.6514883820470359,0.11333333333333333,20.58340235294768,28.810204023355503
RW,MLPQR,A4,1,S_max,0.7309555555555556,0.6922905405650136,0.0,1.8087877898415259,2.2147064450475265
RW,MLPQR,A4,1,S_band,0.6573777777777777,0.6046386487334887,0.06333333333333334,0.34239583333333334,0.49645833333333333
RW,MLPQR,A4,1,S_mean,0.5818111111111111,0.5977517078183903,0.10666666666666667,4.882010051389874,5.981773023875546
RW,MLPQR,A4,1,S_gls_pert,0.5667777777777777,0.5699654199123094,0.07333333333333333,1.0167621779140636,1.2174672919484142
RW,MLPQR,A4,1,S_gls_pool,0.5644444444444444,0.5736350372583343,0.1,1.0021666244452976,1.1985028648078184
RW,MLPQR,A4,1,S_gls_emp,0.5604666666666667,0.5740499467257738,0.09,0.9631924855088526,1.1441073816404985
RW,MLPQR,A4,1,S_chi2,0.6158111111111111,0.6258958810057309,0.13,3.781612539506368,5.916452795080904
RW,MLPQR,A4,1,S_maha,0.7543666666666666,0.7392545762670916,0.19333333333333333,20.58340235294768,35.3577718351132
RW,MLPQR,A0,2,S_max,0.12366666666666667,0.32471341630058553,0.0,1.8368331189647453,0.9930995137932782
RW,MLPQR,A0,2,S_band,0.18651111111111113,0.4291068009538944,0.01,0.369375,0.0921875
RW,MLPQR,A0,2,S_mean,0.3149333333333333,0.38104128670362397,0.0033333333333333335,5.047005507063337,2.8942577184977356
RW,MLPQR,A0,2,S_gls_pert,0.3479777777777778,0.3995335722357489,0.01,1.0740461023978156,0.703217810082557
